dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202505,苗栗縣,違反藥事法,0,-,dash_zero
9603,202505,苗栗縣,違反國家總動員法,0,-,dash_zero
9603,202505,苗栗縣,違反森林法,1,1,numeric
9603,202505,苗栗縣,違反著作權法,1,1,numeric
9603,202505,苗栗縣,違反專利法,0,-,dash_zero
9603,202505,苗栗縣,違反商標法,0,-,dash_zero
9603,202505,苗栗縣,公共危險,109,109,numeric
9603,202505,苗栗縣,侵害墳墓屍體,0,-,dash_zero
9603,202505,苗栗縣,妨害名譽,35,35,numeric
9603,202505,苗栗縣,違反就業服務法,0,-,dash_zero
9603,202505,苗栗縣,違反選罷法,0,-,dash_zero
9603,202505,苗栗縣,妨害秘密,4,4,numeric
9603,202505,苗栗縣,遺棄,0,-,dash_zero
9603,202505,苗栗縣,違反貪污治罪條例,0,-,dash_zero
9603,202505,苗栗縣,瀆職,0,-,dash_zero
